/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_001.wav|De asemenea, contează și dacă imobilul este la stradă sau nu.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_002.wav|Până în prezent, proiectul avea susținerea ambelor partide, care și-au împărțit deja conducerea noilor entități.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_003.wav|Băimăreanul urăște lipsa de punctualitate și fățărnicia.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_004.wav|În acest cămin au prioritate studenții în ani terminali.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_005.wav|Dincolo de efectele economice și comerciale, greva ne face să avem și lipsă de încredere în justiție.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_006.wav|Dacă vecinii nu reclamă, noi nu putem depista spargerile de pereți ilegale din apartamente.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_007.wav|Amploarea nu va fi aceeași, dar organizatorii se vor strădui să aducă produse autentic germane la poalele Tâmpei.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_008.wav|Vreau să continuu în acest domeniu până la sfârșitul vieții spune cu o mină foarte serioasă micuța.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_009.wav|Căzăturile sunt la ordinea zilei, am picioarele negre, sunt ca un dalmațian.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_010.wav|Pe de altă parte, conform rezultatelor obținute.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_011.wav|Nu este însă la fel de clar cu cât ar crește consumul și dependența de droguri.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_012.wav|Departajarea se face pe probe de cincizeci de metri care trebuiesc parcurse în zece secunde.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_013.wav|O păstrez ca amintire la loc de cinste își amintește informaticianul.|0
/datasets/SWARA/SWARA1.0_22k_noSil/sgs_rnd1_014.wav|Sabău spune că stilul de joc al lăncierilor este același ca și pe vremea când juca el în Olanda.|0
